,preference,property_type,city,transact_type,owntype,bedroom_num,price_per_unit_area,furnish,facing,age,total_floor,features,prop_name,price_sqft,amenities,area,price,prop_heading,secondary_tags,total_landmark_count,society_name,building_name,location,balcony_num,floor_num,carpet_sqft,superbuiltup_sqft,builtup_sqft,super_sqft,location.1,hospitals,schools,metro_stations,connectivity,parking,shopping,pharmacy,miscellaneous,club,railwaystation,metrostation,airport,busdepot,bank,attraction,park,officecomplex,education,amusementpark,golfcourse,busstop,library,hospital,atm,stadium,religiousplace,hotel
39,S,Residential Land,Kolkata South,2.0,1,3.0,485.0,0,0,0,0.0,N,Ariyan Housing Complex,485.0,"5,17,20,21,23,24,6,19,101,102",871-16331  sq.ft.,4.23  - 79.37 L,Residential land / Plot in Joka,"['READY TO MOVE', 'NEW BOOKING']",15.0,Ariyan Housing Complex,Ariyan Housing Complex,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '844', 'LOCALITY_NAME': 'Joka', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.453546007271, 88.302361266824)",7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
40,S,Residential Apartment,Kolkata South,2.0,1,3.0,3581.0,0,0,6,7.0,N,Happy Homes V,3581.0,"5,17,20,21,23,24,6,19,101,102",936-983  sq.ft.,34.03  - 34.94 L,3 BHK Flat in Ramchandrapur,"['READY TO MOVE', 'NEW BOOKING', 'RERA | HIRA']",1.0,Happy Homes V,Happy Homes V,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '15644', 'LOCALITY_NAME': 'Ramchandrapur', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.432112, 88.381536)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,S,Residential Apartment,Kolkata South,2.0,1,2.0,3454.0,0,0,6,7.0,N,Happy Homes V,3454.0,"5,17,20,21,23,24,6,19,101,102",765-826  sq.ft.,26.58  - 28.38 L,2 BHK Flat in Ramchandrapur,"['READY TO MOVE', 'NEW BOOKING', 'RERA | HIRA']",1.0,Happy Homes V,Happy Homes V,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '15644', 'LOCALITY_NAME': 'Ramchandrapur', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.432112, 88.381536)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42,S,Residential Apartment,Kolkata North,2.0,1,2.0,3700.0,0,0,5,5.0,N,PD Kasturi Heights,3700.0,"5,17,20,21,23,24,6,19,101,102",829-1040  sq.ft.,30.67  - 38.48 L,2 BHK Flat in Madhyamgram,"['UNDER CONSTRUCTION', 'NEW BOOKING']",9.0,PD Kasturi Heights,PD Kasturi Heights,"{'CITY': '26', 'CITY_NAME': 'Kolkata North', 'LOCALITY_ID': '528', 'LOCALITY_NAME': 'Madhyamgram', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.69649, 88.46788)",5,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
43,S,Independent House/Villa,Kolkata South,2.0,1,4.0,3819.0,0,0,6,0.0,N,Harbour Greens,3819.0,"5,17,20,21,23,24,6,19,101,102",1440 sq.ft.,55 L,4 Bedroom House in Amtala,"['READY TO MOVE', 'NEW BOOKING']",25.0,Harbour Greens,Harbour Greens,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '8005', 'LOCALITY_NAME': 'Amtala ', 'ADDRESS': None}",1.0,1,900.0,1140.0,1440.0,1500.0,"(22.361331, 88.301933)",0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
44,S,Independent House/Villa,Kolkata South,2.0,1,3.0,2342.0,0,0,6,0.0,N,Harbour Greens,2342.0,"5,17,20,21,23,24,6,19,101,102",1537 sq.ft.,36 L,3 Bedroom House in Amtala,"['READY TO MOVE', 'NEW BOOKING']",25.0,Harbour Greens,Harbour Greens,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '8005', 'LOCALITY_NAME': 'Amtala ', 'ADDRESS': None}",1.0,1,900.0,1140.0,1537.0,1500.0,"(22.361331, 88.301933)",0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
45,S,Residential Apartment,Kolkata South,2.0,1,3.0,3500.0,0,0,5,11.0,N,Spotlight Countryside,3500.0,"5,17,20,21,23,24,6,19,101,102",1084 sq.ft.,37.94 L,3 BHK Flat in Rajpur,"['UNDER CONSTRUCTION', 'NEW LAUNCH', 'NEW BOOKING', 'RERA | HIRA']",8.0,Spotlight Countryside,Spotlight Countryside,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '8735', 'LOCALITY_NAME': 'Rajpur', 'ADDRESS': None}",1.0,1,900.0,1084.0,1000.0,1500.0,"(22.416282774524, 88.402759225572)",0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
46,S,Residential Apartment,Kolkata South,2.0,1,2.0,3520.0,0,0,5,11.0,N,Spotlight Countryside,3520.0,"5,17,20,21,23,24,6,19,101,102",838 sq.ft.,29.5 L,2 BHK Flat in Rajpur,"['UNDER CONSTRUCTION', 'NEW LAUNCH', 'NEW BOOKING', 'RERA | HIRA']",8.0,Spotlight Countryside,Spotlight Countryside,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '8735', 'LOCALITY_NAME': 'Rajpur', 'ADDRESS': None}",1.0,1,900.0,838.0,1000.0,1500.0,"(22.416282774524, 88.402759225572)",0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
47,S,Residential Apartment,Kolkata North,2.0,1,3.0,5600.0,0,0,6,4.0,N,Tirath Guru,5600.0,"5,17,20,21,23,24,6,19,101,102",1239-1254  sq.ft.,69.38  - 70.22 L,3 BHK Flat in Bangur,"['READY TO MOVE', 'NEW BOOKING']",50.0,Tirath Guru,Tirath Guru,"{'CITY': '26', 'CITY_NAME': 'Kolkata North', 'LOCALITY_ID': '482', 'LOCALITY_NAME': 'Bangur', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.606142, 88.412082)",21,20,4,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
48,S,Residential Apartment,Kolkata South,2.0,1,3.0,4000.0,0,0,6,7.0,N,SGIL Gardenia,4000.0,"5,17,20,21,23,24,6,19,101,102",1084-1267  sq.ft.,43.36  - 50.68 L,3 BHK Flat in Narendrapur,"['READY TO MOVE', 'NEW BOOKING']",15.0,SGIL Gardenia,SGIL Gardenia,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '6852', 'LOCALITY_NAME': 'Narendrapur', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.427963, 88.407401)",0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
49,S,Residential Apartment,Kolkata South,2.0,1,2.0,4000.0,0,0,6,7.0,N,SGIL Gardenia,4000.0,"5,17,20,21,23,24,6,19,101,102",819 sq.ft.,32.76 L,2 BHK Flat in Narendrapur,"['READY TO MOVE', 'NEW BOOKING']",15.0,SGIL Gardenia,SGIL Gardenia,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '6852', 'LOCALITY_NAME': 'Narendrapur', 'ADDRESS': None}",1.0,1,900.0,819.0,1000.0,1500.0,"(22.427963, 88.407401)",0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
50,S,Residential Apartment,Kolkata North,2.0,1,3.0,48278.0,0,0,5,12.0,N,Oswal Orchard Amritaya,48278.0,"5,17,20,21,23,24,6,19,101,102",1205-1335  sq.ft.,92.45 L - 1.12 Cr,3 BHK Flat in BT Road,"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA | HIRA']",8.0,Oswal Orchard Amritaya,Oswal Orchard Amritaya,"{'CITY': '26', 'CITY_NAME': 'Kolkata North', 'LOCALITY_ID': '484', 'LOCALITY_NAME': 'BT Road', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.627297442716, 88.367389015344)",10,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
51,S,Residential Apartment,Kolkata North,2.0,1,2.0,6178.0,0,0,5,12.0,N,Oswal Orchard Amritaya,6178.0,"5,17,20,21,23,24,6,19,101,102",922-947  sq.ft.,56.97  - 58.51 L,2 BHK Flat in BT Road,"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA | HIRA']",8.0,Oswal Orchard Amritaya,Oswal Orchard Amritaya,"{'CITY': '26', 'CITY_NAME': 'Kolkata North', 'LOCALITY_ID': '484', 'LOCALITY_NAME': 'BT Road', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.627297442716, 88.367389015344)",10,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
52,S,Residential Apartment,Kolkata South,2.0,1,3.0,7265.0,0,0,5,20.0,N,Merlin Skygaze,7265.0,"5,17,20,21,23,24,6,19,101,102",781-802  sq.ft.,57  - 57.95 L,3 BHK Flat in EM Bypass,"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA | HIRA']",8.0,Merlin Skygaze,Merlin Skygaze,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '603', 'LOCALITY_NAME': 'EM Bypass', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.404246, 88.412689)",3,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
53,S,Residential Apartment,Kolkata South,2.0,1,2.0,6831.0,0,0,5,20.0,N,Merlin Skygaze,6831.0,"5,17,20,21,23,24,6,19,101,102",688 sq.ft.,47 L,2 BHK Flat in EM Bypass,"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA | HIRA']",8.0,Merlin Skygaze,Merlin Skygaze,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '603', 'LOCALITY_NAME': 'EM Bypass', 'ADDRESS': None}",1.0,1,900.0,688.0,1000.0,1500.0,"(22.404246, 88.412689)",3,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
54,S,Residential Apartment,Kolkata South,2.0,1,3.0,4632.0,0,0,5,4.0,N,Merlin Oikyo,4632.0,"5,17,20,21,23,24,6,19,101,102",830 sq.ft.,38.45 L,3 BHK Flat in Baruipur,"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA | HIRA']",9.0,Merlin Oikyo,Merlin Oikyo,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '6841', 'LOCALITY_NAME': 'Baruipur', 'ADDRESS': None}",1.0,1,900.0,1140.0,830.0,1500.0,"(22.364731, 88.439948)",5,2,2,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
55,S,Residential Apartment,Kolkata South,2.0,1,2.0,4535.0,0,0,5,4.0,N,Merlin Oikyo,4535.0,"5,17,20,21,23,24,6,19,101,102",502-576  sq.ft.,22.88  - 26 L,2 BHK Flat in Baruipur,"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA | HIRA']",9.0,Merlin Oikyo,Merlin Oikyo,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '6841', 'LOCALITY_NAME': 'Baruipur', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.364731, 88.439948)",5,2,2,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
56,S,Residential Apartment,Kolkata East,2.0,1,3.0,6527.0,0,0,5,22.0,N,Merlin Rise,6527.0,"5,17,20,21,23,24,6,19,101,102",812 sq.ft.,53 L,3 BHK Flat in Rajarhat,"['UNDER CONSTRUCTION', 'NEW LAUNCH', 'NEW BOOKING', 'RERA | HIRA']",15.0,Merlin Rise,Merlin Rise,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '1495', 'LOCALITY_NAME': 'Rajarhat', 'ADDRESS': None}",1.0,1,900.0,1140.0,812.0,1500.0,"(22.624123, 88.504297)",0,4,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
57,S,Residential Apartment,Kolkata East,2.0,1,2.0,6495.0,0,0,5,22.0,N,Merlin Rise,6495.0,"5,17,20,21,23,24,6,19,101,102",632-639  sq.ft.,41  - 41.6 L,2 BHK Flat in Rajarhat,"['UNDER CONSTRUCTION', 'NEW LAUNCH', 'NEW BOOKING', 'RERA | HIRA']",15.0,Merlin Rise,Merlin Rise,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '1495', 'LOCALITY_NAME': 'Rajarhat', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.624123, 88.504297)",0,4,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
58,S,Residential Apartment,Kolkata South,2.0,1,3.0,7300.0,0,0,5,12.0,N,Ganguly 4Sight Vivante,7300.0,"5,17,20,21,23,24,6,19,101,102",1131-1310  sq.ft.,82.56  - 95.63 L,3 BHK Flat in EM Bypass,"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA | HIRA']",8.0,Ganguly 4Sight Vivante,Ganguly 4Sight Vivante,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '603', 'LOCALITY_NAME': 'EM Bypass', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.4523, 88.39428)",5,7,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
59,S,Residential Apartment,Kolkata South,2.0,1,2.0,7300.0,0,0,5,12.0,N,Ganguly 4Sight Vivante,7300.0,"5,17,20,21,23,24,6,19,101,102",805-924  sq.ft.,58.76  - 67.45 L,2 BHK Flat in EM Bypass,"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA | HIRA']",8.0,Ganguly 4Sight Vivante,Ganguly 4Sight Vivante,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '603', 'LOCALITY_NAME': 'EM Bypass', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.4523, 88.39428)",5,7,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
60,S,Residential Apartment,Kolkata East,2.0,1,3.0,6094.0,0,0,5,14.0,N,Urban Vista Phase 1,6094.0,"5,17,20,21,23,24,6,19,101,102",1083-1250  sq.ft.,66  - 76.18 L,3 BHK Flat in Rajarhat,"['UNDER CONSTRUCTION', 'NEW LAUNCH', 'NEW BOOKING', 'RERA | HIRA']",8.0,Urban Vista Phase 1,Urban Vista Phase 1,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '1495', 'LOCALITY_NAME': 'Rajarhat', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.632642, 88.479143)",2,3,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
61,S,Residential Apartment,Kolkata East,2.0,1,2.0,5875.0,0,0,5,14.0,N,Urban Vista Phase 1,5875.0,"5,17,20,21,23,24,6,19,101,102",800-1087  sq.ft.,47  - 63.86 L,2 BHK Flat in Rajarhat,"['UNDER CONSTRUCTION', 'NEW LAUNCH', 'NEW BOOKING', 'RERA | HIRA']",8.0,Urban Vista Phase 1,Urban Vista Phase 1,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '1495', 'LOCALITY_NAME': 'Rajarhat', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.632642, 88.479143)",2,3,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
62,S,Residential Apartment,Kolkata East,2.0,1,3.0,9550.0,0,0,5,13.0,N,Loharuka Green Heights Phase 2,9550.0,"5,17,20,21,23,24,6,19,101,102",712-818  sq.ft.,68  - 78.12 L,3 BHK Flat in Rajarhat,"['UNDER CONSTRUCTION', 'NEW LAUNCH', 'NEW BOOKING', 'RERA | HIRA']",8.0,Loharuka Green Heights Phase 2,Loharuka Green Heights Phase 2,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '1495', 'LOCALITY_NAME': 'Rajarhat', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.634078, 88.467922)",3,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
63,S,Residential Apartment,Kolkata East,2.0,1,2.0,8506.0,0,0,5,13.0,N,Loharuka Green Heights Phase 2,8506.0,"5,17,20,21,23,24,6,19,101,102",576-673  sq.ft.,49  - 57.25 L,2 BHK Flat in Rajarhat,"['UNDER CONSTRUCTION', 'NEW LAUNCH', 'NEW BOOKING', 'RERA | HIRA']",8.0,Loharuka Green Heights Phase 2,Loharuka Green Heights Phase 2,"{'CITY': '28', 'CITY_NAME': 'Kolkata East', 'LOCALITY_ID': '1495', 'LOCALITY_NAME': 'Rajarhat', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.634078, 88.467922)",3,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
64,S,Residential Apartment,Kolkata South,2.0,1,2.0,22408.0,0,0,5,4.0,N,Atri Surya Toron,22408.0,"5,17,20,21,23,24,6,19,101,102",613-710  sq.ft.,19.69  - 22.47 L,2 BHK Flat in Boral,"['UNDER CONSTRUCTION', 'NEW LAUNCH', 'NEW BOOKING', 'RERA | HIRA']",1.0,Atri Surya Toron,Atri Surya Toron,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '6845', 'LOCALITY_NAME': 'Boral', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.446764, 88.409807)",1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,S,Residential Apartment,Kolkata South,2.0,1,3.0,12207.0,0,0,5,4.0,N,Atri Rays,12207.0,"5,17,20,21,23,24,6,19,101,102",1009-1027  sq.ft.,41.06  - 41.79 L,3 BHK Flat in Narendrapur,"['UNDER CONSTRUCTION', 'NEW LAUNCH', 'NEW BOOKING', 'RERA | HIRA']",8.0,Atri Rays,Atri Rays,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '6852', 'LOCALITY_NAME': 'Narendrapur', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.436182784529, 88.400077077669)",1,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
66,S,Residential Apartment,Kolkata South,2.0,1,2.0,12222.0,0,0,5,4.0,N,Atri Rays,12222.0,"5,17,20,21,23,24,6,19,101,102",784-820  sq.ft.,31.94  - 33.41 L,2 BHK Flat in Narendrapur,"['UNDER CONSTRUCTION', 'NEW LAUNCH', 'NEW BOOKING', 'RERA | HIRA']",8.0,Atri Rays,Atri Rays,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '6852', 'LOCALITY_NAME': 'Narendrapur', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.436182784529, 88.400077077669)",1,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
67,S,Residential Apartment,Kolkata South,2.0,1,3.0,3997.0,0,0,5,11.0,N,Atri Aqua,3997.0,"5,17,20,21,23,24,6,19,101,102",1162 sq.ft.,46.45 L,3 BHK Flat in Narendrapur,"['UNDER CONSTRUCTION', 'NEW LAUNCH', 'NEW BOOKING']",10.0,Atri Aqua,Atri Aqua,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '6852', 'LOCALITY_NAME': 'Narendrapur', 'ADDRESS': None}",1.0,1,900.0,1162.0,1000.0,1500.0,"(22.42272, 88.39568)",0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
68,S,Residential Apartment,Kolkata South,2.0,1,2.0,7639.0,0,0,5,11.0,N,Atri Aqua,7639.0,"5,17,20,21,23,24,6,19,101,102",829-856  sq.ft.,32.01  - 32.34 L,2 BHK Flat in Narendrapur,"['UNDER CONSTRUCTION', 'NEW LAUNCH', 'NEW BOOKING']",10.0,Atri Aqua,Atri Aqua,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '6852', 'LOCALITY_NAME': 'Narendrapur', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.42272, 88.39568)",0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
69,S,Residential Apartment,Kolkata South,2.0,1,3.0,12886.0,0,0,5,4.0,N,Atri Surya Toron,12886.0,"5,17,20,21,23,24,6,19,101,102",775-829  sq.ft.,24.4  - 26.37 L,3 BHK Flat in Boral,"['UNDER CONSTRUCTION', 'NEW LAUNCH', 'NEW BOOKING', 'RERA | HIRA']",1.0,Atri Surya Toron,Atri Surya Toron,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '6845', 'LOCALITY_NAME': 'Boral', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.446764, 88.409807)",1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,S,Residential Apartment,Kolkata North,2.0,1,3.0,4075.0,0,0,5,6.0,N,Bhawani Sunrise,4075.0,"5,17,20,21,23,24,6,19,101,102",1310-1391  sq.ft.,55  - 55 L,3 BHK Flat in Dum Dum,"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA | HIRA']",30.0,Bhawani Sunrise,Bhawani Sunrise,"{'CITY': '26', 'CITY_NAME': 'Kolkata North', 'LOCALITY_ID': '488', 'LOCALITY_NAME': 'Dum Dum', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.64288, 88.40624)",3,2,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
71,S,Residential Apartment,Kolkata North,2.0,1,2.0,3995.0,0,0,5,6.0,N,Bhawani Sunrise,3995.0,"5,17,20,21,23,24,6,19,101,102",887-965  sq.ft.,37  - 37 L,2 BHK Flat in Dum Dum,"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA | HIRA']",30.0,Bhawani Sunrise,Bhawani Sunrise,"{'CITY': '26', 'CITY_NAME': 'Kolkata North', 'LOCALITY_ID': '488', 'LOCALITY_NAME': 'Dum Dum', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.64288, 88.40624)",3,2,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
72,S,Residential Apartment,Kolkata North,2.0,1,3.0,4044.0,0,0,5,8.0,N,Natural City Madhyamgram,4044.0,"5,17,20,21,23,24,6,19,101,102",1181-1391  sq.ft.,48  - 56 L,3 BHK Flat in Madhyamgram,"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA | HIRA']",16.0,Natural City Madhyamgram,Natural City Madhyamgram,"{'CITY': '26', 'CITY_NAME': 'Kolkata North', 'LOCALITY_ID': '528', 'LOCALITY_NAME': 'Madhyamgram', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.685720324715, 88.478028393105)",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
73,S,Residential Apartment,Kolkata North,2.0,1,2.0,4072.0,0,0,5,8.0,N,Natural City Madhyamgram,4072.0,"5,17,20,21,23,24,6,19,101,102",933 sq.ft.,38 L,2 BHK Flat in Madhyamgram,"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA | HIRA']",16.0,Natural City Madhyamgram,Natural City Madhyamgram,"{'CITY': '26', 'CITY_NAME': 'Kolkata North', 'LOCALITY_ID': '528', 'LOCALITY_NAME': 'Madhyamgram', 'ADDRESS': None}",1.0,1,900.0,933.0,1000.0,1500.0,"(22.685720324715, 88.478028393105)",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
74,S,Independent House/Villa,Kolkata South,2.0,1,4.0,4316.0,0,0,6,0.0,N,Greenland The Eco Village,4316.0,"5,17,20,21,23,24,6,19,101,102",2275-3625  sq.ft.,1  - 1.65 Cr,4 Bedroom House in Sonarpur,"['READY TO MOVE', 'NEW BOOKING']",25.0,Greenland The Eco Village,Greenland The Eco Village,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '1490', 'LOCALITY_NAME': 'Sonarpur', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.420413, 88.521005)",0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
75,S,Independent House/Villa,Kolkata South,2.0,1,3.0,4135.0,0,0,6,0.0,N,Greenland The Eco Village,4135.0,"5,17,20,21,23,24,6,19,101,102",1700-2850  sq.ft.,75 L - 1.1 Cr,3 Bedroom House in Sonarpur,"['READY TO MOVE', 'NEW BOOKING']",25.0,Greenland The Eco Village,Greenland The Eco Village,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '1490', 'LOCALITY_NAME': 'Sonarpur', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.420413, 88.521005)",0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
76,S,Residential Apartment,Kolkata South,2.0,1,3.0,9014.0,0,0,5,20.0,N,Southern Woods,9014.0,"5,17,20,21,23,24,6,19,101,102",843 sq.ft.,75.99  - 75.99 L,3 BHK Flat in Garia,"['UNDER CONSTRUCTION', 'NEW LAUNCH', 'NEW BOOKING', 'RERA | HIRA']",29.0,Southern Woods,Southern Woods,"{'CITY': '27', 'CITY_NAME': 'Kolkata South', 'LOCALITY_ID': '651', 'LOCALITY_NAME': 'Garia', 'ADDRESS': None}",1.0,1,900.0,1140.0,1000.0,1500.0,"(22.451904704966, 88.389080137272)",6,7,4,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
